,arpu_9
6083,250.233
20209,124.596
20355,65.31
16639,313.491
3463,325.05
19015,135.541
4348,267.254
1328,565.724
22952,130.727
615,101.698
19191,249.997
6466,102.404
16384,161.238
20292,52.641
11829,56.04
7518,214.228
21257,229.966
17410,182.992
5383,51.778
15342,121.231
22301,249.082
9183,546.791
19670,104.507
14865,360.909
14254,327.54
13227,100.898
19835,684.26
8857,0.75
18826,60.418
19805,354.038
15419,194.121
10701,153.019
18103,633.681
8790,12.534
16281,173.784
16465,235.414
22576,56.454
8985,477.139
7239,42.108
13746,165.199
9940,239.144
20257,27.98
19642,739.985
165,181.384
1620,207.174
12624,3.15
11074,104.824
15561,1.864
9122,213.795
20739,487.087
18578,0.0
19871,135.488
12610,24.372
7048,524.894
16817,841.697
9905,227.494
6716,140.8
4079,114.666
473,77.294
11814,531.253
3128,517.824
3005,179.869
10988,170.005
12239,10.561
3295,174.163
19965,70.513
10400,137.063
613,237.212
10390,182.919
15102,442.806
9152,222.848
14275,636.92
6488,380.351
13288,159.019
19548,94.574
10125,412.987
13402,203.778
5396,51.777
11396,69.285
1320,97.354
15625,67.826
13952,344.28
6736,123.705
8607,114.496
17566,38.456
106,688.654
22530,148.24
10710,217.155
11675,679.729
15902,65.14
19092,575.153
8812,704.393
21045,38.239
22484,91.614
14228,247.102
8054,90.996
1867,440.525
1311,82.152
3212,488.269
9370,17.254
7365,621.467
16702,79.006
10794,329.737
4213,182.938
21526,175.906
7151,154.647
9685,264.291
13357,125.397
17435,209.8
12956,0.0
6858,54.72
16722,162.059
17293,491.115
3590,314.433
2662,94.58
14338,200.509
16542,51.89
14748,0.67
15624,0.0
15226,380.967
3699,143.96
3183,197.932
16207,231.851
18399,209.372
6375,210.818
9526,123.496
20208,358.419
18110,125.214
7578,278.007
20622,137.247
1537,369.883
13120,456.58
20138,81.31
12385,197.61
892,487.305
20758,95.764
97,565.457
1986,38.914
22384,517.975
6883,611.04
5527,646.837
4606,78.085
13446,315.248
15330,199.443
8328,77.203
4551,496.75
17745,296.695
13191,186.9
17675,321.894
19156,218.877
22378,182.319
1250,22.492
4186,77.329
7322,97.26
16206,52.236
16462,64.931
9375,515.657
8826,60.488
9599,611.561
14219,382.139
6676,485.203
18161,341.296
9388,392.817
11576,154.987
20464,135.214
5084,211.943
12975,118.874
1880,317.104
7929,522.898
3320,234.339
1856,124.444
18411,228.409
5973,659.127
16299,451.551
11830,255.85
22297,389.454
15787,275.162
12996,216.03
12250,1.44
806,248.768
1191,0.04
17540,214.302
20600,173.555
17603,407.771
22995,562.913
2489,315.992
16425,321.019
1580,347.353
505,449.999
15833,15.365
17274,260.09
15074,0.75
19849,148.467
12833,31.311
10249,325.179
10489,225.994
21504,343.871
12519,404.463
15159,96.705
2589,290.51
18039,138.002
18419,259.379
14954,6.43
14945,207.056
7307,136.595
465,344.316
1672,244.036
11050,389.362
384,125.87
6472,232.47
21805,71.23
6091,177.039
8672,362.693
18424,197.712
7831,190.914
20694,97.699
11351,69.542
5950,65.078
6457,620.599
3028,12.568
5076,124.369
11168,251.66
17089,128.01
15783,0.93
456,824.777
19379,153.076
21512,426.527
16345,44.101
19387,320.142
8679,101.715
18009,539.179
3784,445.408
13043,311.571
14251,122.046
8581,359.502
19273,141.531
7055,739.394
21540,506.569
20515,537.429
10891,47.876
8776,595.034
15154,409.329
2027,178.388
18561,316.725
2498,53.151
1175,67.818
21941,142.931
22904,0.0
12450,53.624
16358,649.085
14626,574.953
4188,544.016
16516,449.148
18178,160.384
21483,226.012
18408,244.826
541,230.684
5509,249.081
5512,95.897
21542,221.626
14652,236.661
21921,512.61
12335,90.05
10104,242.313
15174,295.903
1266,118.62
10591,268.56
10333,58.899
19661,574.289
15703,61.92
21986,276.432
18434,154.197
16623,219.79
1937,718.166
11816,188.259
1844,268.038
12024,21.5
14385,15.6
3409,15.78
16648,322.652
19238,568.955
22934,381.672
19094,235.357
10527,222.563
11861,208.369
10970,0.0
7175,0.0
18730,248.121
21848,823.639
15125,241.221
8082,22.087
21753,763.565
7278,182.901
2222,279.61
21391,293.421
10975,204.35
13453,141.406
1447,83.018
13764,261.738
518,126.948
6289,10.489
4914,719.861
5334,111.619
16255,99.69
22076,104.6
19495,265.356
6361,295.076
10063,232.181
5615,83.381
7021,555.07
6701,409.662
2992,26.916
22183,307.813
8178,169.958
8523,200.672
19607,75.336
11098,53.009
10322,110.674
2750,193.02
4799,0.0
3789,279.406
3632,569.528
13651,392.692
19314,181.311
16684,179.904
12261,292.078
19899,162.507
20238,0.0
4237,21.25
3008,4.15
4065,15.751
20362,673.356
21793,290.8
2659,536.159
15766,130.425
22360,69.564
22006,337.122
13072,315.898
14584,485.3
5106,718.482
12902,157.876
18260,26.616
22915,120.855
13563,85.205
14766,183.078
17827,39.685
7333,69.018
11382,123.206
11422,238.428
19955,116.174
2242,144.368
15365,150.343
9102,542.345
2746,245.728
7402,263.362
4393,20.086
2272,165.907
3333,198.596
16000,559.811
4015,39.385
12570,159.38
17917,306.781
17025,113.537
19171,232.598
12326,242.262
8411,65.38
8866,236.451
2414,10.048
18977,213.817
3611,66.291
7623,585.68
11793,12.75
12782,230.068
6218,458.953
22478,90.555
3385,167.856
20954,62.197
15908,320.637
1840,351.722
22799,105.54
5256,527.959
2745,792.555
18173,22.087
18183,645.904
17080,308.627
4030,648.394
15212,540.555
19203,563.598
16973,169.941
19414,313.379
22567,213.81
13137,60.58
1412,91.816
6605,491.29
10671,799.84
3218,455.852
21576,397.537
19259,218.86
4594,590.9
20418,19.815
10414,18.979
16236,304.748
15412,560.255
16457,323.696
8435,372.57
9801,201.95
4850,152.197
8388,402.078
10708,63.828
3739,308.072
15069,79.812
3757,395.722
1530,635.365
7166,226.301
13617,47.714
4181,162.36
387,116.885
8173,246.164
10258,26.961
14354,143.642
19695,130.597
22000,11.11
3705,424.975
14065,0.0
18501,400.325
8336,380.723
865,69.25
20768,816.399
4040,521.67
7464,259.014
17356,105.326
7810,95.573
3024,526.401
20264,125.553
6500,54.304
15346,324.784
870,640.319
16818,21.292
5915,218.818
11635,49.041
4795,11.2
1263,44.59
22938,97.345
7496,353.951
7780,58.065
13980,208.42
18339,183.721
5487,25.934
17728,135.672
9042,181.073
14455,161.507
9031,101.948
17179,18.28
14072,276.812
3868,294.857
9034,51.713
9661,676.794
11383,570.34
15734,302.548
4229,196.773
19824,305.0
8061,24.31
13302,1.0
14729,55.97
14058,6.35
4444,90.2
489,611.757
17439,26.037
16560,53.11
6405,66.352
9957,260.695
16644,289.126
19070,172.884
20513,363.736
757,241.966
16529,239.128
14067,52.27
5883,361.959
19618,356.684
13555,141.784
7071,297.699
2142,764.947
16562,43.03
2772,416.384
14037,71.091
18719,95.425
11885,129.542
7800,511.896
18367,657.649
21825,360.164
7761,122.721
22879,46.387
17066,310.75
6808,124.163
2559,638.826
22626,376.266
22784,0.0
14432,147.414
18657,115.897
22104,632.906
8718,191.858
11895,211.535
8967,614.523
21362,580.184
19818,299.566
22086,282.226
7124,15.81
19825,114.092
13750,190.181
1952,682.041
10734,321.927
9942,314.948
9195,87.238
19749,186.431
4048,291.662
3376,587.841
13295,78.996
20356,737.658
4002,390.263
2240,536.05
2887,457.058
12357,147.148
2757,0.0
19821,344.845
7641,154.927
9328,426.301
7360,256.355
3792,286.24
4689,-145.044
13629,136.198
1177,822.697
20860,208.818
21336,99.009
6864,480.787
13179,146.569
7526,1.22
8926,265.811
10246,207.886
16157,22.443
4374,0.0
4639,178.076
5805,92.38
3589,233.752
5564,127.344
15572,535.216
5403,2.29
2061,17.449
18482,78.792
10719,467.097
11577,0.0
16032,223.99
605,290.783
19483,201.747
13875,643.139
16642,185.594
3213,329.805
8650,0.87
16227,57.893
19688,57.228
20174,130.593
7587,78.846
7113,107.547
22635,84.404
11223,794.642
19393,202.31
15139,871.639
7336,15.142
7334,571.984
12087,88.163
4221,81.995
6547,325.433
7409,52.792
137,166.029
15756,269.517
12387,372.387
18613,175.498
7352,181.955
9419,69.242
9512,220.257
12562,358.943
16379,151.694
14963,199.741
7609,264.823
21541,106.803
18715,107.046
1406,181.029
12026,49.179
1048,521.19
16395,281.798
19394,420.726
506,67.706
15815,20.678
2129,271.137
21331,148.294
371,512.252
11966,258.954
3928,292.451
9875,28.926
6793,100.464
22861,248.203
17333,222.135
16010,142.718
21012,142.116
8147,206.789
2879,511.316
13600,14.58
16424,108.99
3500,531.189
10473,116.986
13012,103.314
22356,119.094
9706,70.45
1640,548.949
9301,292.745
21309,348.187
19868,168.387
20578,422.103
11423,187.64
6711,108.816
9549,312.13
18079,185.713
13919,523.422
985,230.91
4582,166.482
4331,630.757
9813,277.979
1963,-0.813
4685,137.253
13383,86.096
16264,57.82
4041,268.135
12954,325.269
16265,234.659
2015,180.11
2889,144.95
15970,160.509
11908,34.502
17958,426.316
17092,266.661
15726,9.529
14730,774.896
13701,570.291
11403,239.742
2437,137.479
4615,433.088
19896,94.555
147,791.234
19334,180.287
2525,710.096
10294,241.085
13165,261.467
16882,195.974
22114,123.968
10423,683.088
18351,626.045
11917,600.441
8132,278.333
16444,112.876
6580,462.298
8771,655.675
4972,99.623
2178,320.205
20708,45.004
166,118.842
14727,171.574
4387,374.591
20718,248.851
17131,275.513
18665,177.63
3821,490.653
2444,802.472
4534,472.232
2692,3.5
18978,153.782
7053,496.284
10754,289.404
16539,65.079
17729,31.75
43,82.646
2190,114.724
15595,275.385
6290,163.3
6664,187.762
10311,198.803
8222,286.192
13000,367.098
4624,203.332
7117,39.521
8113,235.92
10904,11.07
3077,477.704
5486,343.943
18601,175.927
1517,70.908
7319,322.596
15037,265.208
19814,29.493
10021,204.532
17247,12.547
7788,113.89
6411,0.0
4588,106.381
18855,247.031
22245,0.0
6742,94.061
9745,148.089
21454,93.524
20298,145.125
18150,38.304
11665,268.964
8142,0.0
1500,65.272
14780,251.246
18564,46.586
7480,108.282
9068,52.881
1117,254.623
10615,370.112
2304,353.57
18598,130.729
22993,165.616
12390,294.084
3601,719.84
11489,49.138
6188,73.298
13388,429.454
13275,151.666
8686,107.83
586,312.546
14282,88.5
7049,198.641
20015,198.552
15664,402.692
10859,115.614
1339,131.502
20602,213.852
16945,81.939
19151,65.36
2184,105.494
718,248.565
11568,45.0
8249,167.596
6237,456.536
323,256.187
15340,220.033
8064,203.733
3348,830.126
7629,84.849
21000,194.709
12841,118.56
15224,104.147
20906,100.315
6524,91.167
2408,365.955
4376,137.596
14491,211.623
17896,396.255
18005,60.068
15508,708.538
20320,150.213
4014,126.856
11028,356.974
4236,192.96
10177,383.928
11476,229.562
5748,376.2
19304,548.215
4761,245.625
5020,267.293
11027,212.392
12796,779.517
17704,8.78
22609,410.308
14132,149.491
4354,169.888
1609,38.202
18415,361.282
1692,102.986
16160,95.305
18677,228.14
5627,154.299
10024,142.832
1919,88.091
14181,575.872
10522,-27.384
6184,58.611
12893,426.806
22628,73.268
3626,46.608
22004,506.523
9092,219.553
22467,128.369
17515,445.496
62,368.777
11939,88.923
6423,470.048
20106,76.842
22558,295.511
4361,86.19
9424,416.287
9498,182.566
18562,372.953
21413,0.0
10176,278.794
1736,322.031
9849,225.537
4466,162.616
3437,162.721
11175,711.692
10119,99.6
7321,88.951
13480,299.866
8483,195.628
16046,142.46
7539,158.097
6573,64.717
3927,219.813
21570,59.32
12725,59.366
18056,248.956
16656,0.6
13441,16.2
5083,123.386
15303,0.0
311,604.184
21318,126.423
12337,168.823
5758,94.834
13379,96.43
1436,0.0
22633,175.436
7842,12.85
12942,541.852
1384,128.27
18463,131.138
2204,61.817
1110,158.689
670,57.398
20604,565.705
3929,48.505
4382,342.056
17193,492.358
4248,314.728
22,578.596
4513,51.129
21490,687.773
3060,512.269
2439,26.102
20826,523.03
420,18.074
11954,312.338
6710,17.0
20532,320.13
18022,21.06
1324,485.816
15858,110.536
16030,26.712
16778,66.276
16458,388.74
15764,266.862
13962,522.962
15942,148.251
21139,672.405
9062,414.905
5488,325.466
13730,168.607
5797,51.336
234,49.096
8498,35.322
2008,445.187
9803,48.75
22741,588.894
12460,368.542
21025,202.691
16858,9.192
21261,285.39
16241,196.006
9368,0.0
18388,401.46
9162,160.601
19950,221.872
9404,188.977
2229,292.221
1618,538.195
21368,196.576
18768,558.61
13117,266.46
17436,107.82
12394,65.543
18267,191.39
1041,522.478
9469,255.017
6877,186.226
13061,135.186
20956,658.819
13345,195.085
11461,292.192
14527,252.46
573,182.06
22016,609.868
14020,11.05
12263,285.848
15662,147.42
1801,132.054
7014,166.223
8452,66.505
6719,188.976
16185,278.871
14632,267.003
17839,83.279
9581,133.246
8391,345.172
12995,0.0
5226,271.405
4584,217.469
19455,286.739
10860,196.209
12639,39.045
4540,140.164
19285,60.498
10730,296.853
1439,0.0
16871,417.134
18251,66.34
12124,125.993
5184,163.206
5874,0.9
1445,11.463
4211,9.484
5308,54.3
1796,209.253
14035,180.856
3372,293.062
19639,88.626
12237,340.221
3595,90.444
4731,109.783
15796,354.731
20450,82.348
13634,79.624
11412,97.986
12314,135.61
11180,91.994
10288,402.944
4464,615.382
12280,178.582
1481,263.769
13934,76.484
18998,311.491
3466,62.9
3151,0.0
9248,449.146
15108,235.06
3799,96.846
22390,278.44
18746,380.385
3670,24.192
4618,665.035
2093,175.328
17735,338.247
4999,762.936
15808,108.054
13549,193.708
9635,10.144
6862,58.649
4908,608.372
9136,35.03
19276,154.17
5391,42.788
7683,335.578
10923,139.656
10954,371.311
10197,87.642
1568,284.829
10422,668.021
3838,391.03
3236,18.83
3559,370.387
22198,98.73
17521,95.086
14377,0.0
7508,184.577
22398,703.923
8795,398.372
9843,207.366
15699,42.967
7878,475.638
13710,322.12
15424,159.709
18035,26.567
1940,424.654
3818,355.56
10238,16.726
20016,538.796
3360,259.485
1608,115.187
14262,507.955
12232,587.275
6986,288.901
3932,-15.954
692,71.49
8922,192.559
12605,73.836
15182,154.304
843,99.056
22532,215.037
6903,179.167
17481,42.824
12330,147.759
13406,313.024
22184,0.0
602,97.89
11802,413.772
22474,2.34
18276,170.346
22962,305.111
1784,-14.016
2538,250.727
1404,490.11
20936,12.904
3891,125.85
14398,102.72
15290,46.25
15897,540.918
8758,51.67
4168,480.66
20630,145.507
2639,353.108
13531,284.463
16015,516.259
17765,94.496
5022,339.687
14335,150.58
14579,395.022
4998,386.198
4074,605.115
16972,446.269
21710,274.454
7265,361.402
8793,752.23
1070,441.745
12963,167.852
3255,209.542
19120,454.435
5300,273.916
8527,298.846
271,450.501
16221,783.307
161,634.301
17793,428.773
4190,353.34
5851,506.92
6185,67.011
10375,0.0
8962,298.401
19659,227.443
17609,706.573
18208,84.665
10195,467.7
1076,591.735
15107,103.119
18138,135.545
324,29.72
8096,0.0
18345,566.993
6627,357.136
4916,117.939
1078,223.827
5945,226.607
13459,67.987
2057,164.772
14031,9.155
2882,473.291
2305,459.191
9135,0.0
9600,181.223
15181,27.687
3230,177.15
12641,763.437
16853,480.379
12122,647.463
16434,363.788
4226,171.381
15443,226.496
7785,292.161
19895,52.312
15907,58.0
19296,409.692
10088,480.229
15082,87.829
6621,264.167
9650,657.655
14931,73.688
2989,27.773
7930,41.619
21989,621.041
11843,41.439
22080,26.424
13208,480.922
15270,290.851
18828,309.488
16017,276.81
10174,256.683
7486,131.206
700,256.34
10691,111.826
20388,73.159
13737,152.084
22988,0.0
22691,252.412
16437,371.761
17779,46.626
20971,191.452
7675,447.176
1053,469.3
7211,76.858
8146,590.852
3490,0.0
1941,261.101
7181,781.275
14412,187.67
18953,389.437
10046,541.366
17762,58.597
16081,379.762
5456,22.628
14495,243.127
17325,110.644
8330,185.376
3501,517.632
18107,72.779
11281,41.833
13022,586.08
14002,492.41
13833,46.79
4210,475.134
19237,2.7
4851,117.285
19550,137.43
20272,370.471
1815,161.869
1538,52.78
18323,105.637
726,150.47
7654,497.43
16810,25.946
22948,78.208
1780,180.663
11992,309.458
15228,82.634
18329,764.349
5991,464.652
4502,83.01
6060,112.267
5605,408.441
2171,154.729
4713,75.749
14503,143.132
21441,90.136
2397,96.441
19725,424.159
10541,117.22
2957,177.85
15840,571.864
2463,400.279
13254,216.902
2651,36.672
16855,390.975
16075,178.912
531,121.276
11315,67.172
5398,34.74
16512,265.86
5585,267.857
7674,64.48
11268,350.634
14868,341.52
2965,120.204
1849,554.792
12752,23.956
973,278.251
17848,328.186
17751,185.215
9431,61.25
5600,222.828
21993,577.347
17652,174.834
20943,416.827
19854,142.056
5053,0.0
20380,378.256
13811,83.766
12086,324.399
1026,153.706
11761,13.543
778,613.56
148,529.045
50,94.786
22191,145.617
5566,130.584
20324,209.667
9402,180.714
21508,132.047
22458,99.467
22126,128.734
5346,65.656
13026,635.712
19051,383.867
8206,80.957
18683,309.466
1995,211.802
18300,243.108
924,41.614
1614,885.871
10570,216.597
17864,150.05
9818,283.502
19178,100.72
20798,0.56
6633,6.815
12078,223.479
17067,172.062
1561,132.883
12001,241.696
22646,55.0
297,476.241
4265,854.606
4472,104.326
16217,195.91
6998,0.19
16088,416.313
9644,294.508
5195,592.136
21360,446.311
421,158.21
2537,397.834
17013,14.39
17288,183.353
20484,354.638
2942,133.806
9399,239.036
6150,497.479
6291,160.806
5087,92.669
5331,276.356
15094,81.286
4307,9.106
10279,359.735
16309,196.42
11393,98.014
2566,44.49
16533,429.291
10245,86.416
20397,229.725
18726,239.66
17833,726.745
15218,22.59
11715,651.742
4547,114.574
7650,643.572
522,242.168
14365,746.151
8137,235.019
18041,205.42
9935,162.538
12228,154.516
19930,82.855
8240,589.351
8610,77.401
956,147.557
10929,125.812
2843,126.288
1925,475.354
14974,376.115
5672,181.329
16749,103.571
15187,209.612
14548,338.5
7316,344.534
4560,35.0
91,345.722
6366,492.377
15943,476.061
9389,286.404
1200,288.504
26,161.284
8503,172.866
12192,0.0
19953,345.34
12209,331.171
20142,220.145
8611,198.077
560,308.614
17880,146.349
7597,288.655
1044,43.671
11105,572.965
840,47.688
21170,375.488
22362,636.659
8597,702.97
950,221.217
4945,36.007
20241,94.976
4755,298.428
10533,301.235
11773,8.997
4104,747.444
19462,194.336
1160,168.233
18511,4.2
4138,323.117
4604,94.127
21795,437.507
21935,342.133
10526,322.218
4467,370.49
3925,249.504
13672,268.643
2819,31.079
18036,480.163
2636,257.996
6424,327.231
20310,480.265
5025,239.67
9901,314.56
13718,26.64
1777,117.598
4712,34.07
9254,69.582
12856,291.12
19505,95.283
8254,319.862
193,146.044
5573,44.098
6490,480.299
12165,108.94
9687,568.72
12694,292.371
5170,254.359
867,504.81
22939,438.667
6037,427.564
135,247.392
11445,176.38
20068,155.091
16829,68.0
14962,576.727
19838,194.455
8834,163.73
15850,211.733
21201,331.0
21448,118.201
13813,75.268
2705,457.222
4651,365.353
7271,124.096
286,158.783
10451,79.2
18402,812.374
21643,769.292
11633,284.493
90,34.4
19261,77.388
14430,77.52
10552,434.28
15149,700.4
8957,55.683
19676,110.078
22841,245.04
2042,46.992
18918,80.196
20764,221.764
7489,210.863
9029,262.276
3965,196.607
14078,202.387
14564,579.53
21468,200.336
15671,346.536
13942,272.922
4700,248.096
16250,144.397
10763,180.879
9895,109.294
14516,130.42
21135,135.993
2335,39.61
22842,432.332
794,413.955
1031,81.906
22240,43.163
14544,49.084
16322,171.059
18068,87.81
9983,850.466
7005,327.636
21116,22.33
11449,470.323
14445,705.378
14161,175.708
4552,448.95
19425,381.017
15118,215.749
7288,440.497
19755,367.073
22342,370.519
14060,437.594
20125,452.797
18257,252.937
3566,111.71
2849,374.118
2938,325.003
18859,342.108
4116,330.491
8136,170.99
15514,848.7
8101,239.107
17911,65.865
621,115.791
419,389.649
2454,93.603
11803,88.753
21794,499.72
9480,0.04
14261,283.763
2231,465.93
17206,464.217
17023,174.52
3723,412.048
3107,181.482
2125,211.817
14678,15.096
6637,454.529
1563,278.766
22608,104.684
14595,280.29
12512,88.925
9271,455.995
6939,0.1
12766,853.637
4580,160.955
9139,270.606
18494,644.429
4930,285.408
1545,231.195
5587,452.76
1205,547.836
7427,175.944
19990,107.299
9137,100.298
20519,28.941
4164,145.084
18118,368.605
4986,37.21
4913,394.448
13816,53.206
16261,491.594
8773,0.0
8797,758.812
12567,293.048
15032,120.132
1723,73.336
10711,288.437
11374,94.51
587,103.751
21491,138.092
14118,344.645
16638,517.209
2154,266.907
21726,205.59
15413,0.03
16175,216.604
15893,27.114
